"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","@pill_dunphy stop being a pussy bitch #gayrights #blacklivesmatter #flontmichigan #FlintWaterCrisis #deepvaginas #susangcomenforthecure #gay",FALSE,0,"pill_dunphy",2016-12-15 11:06:20,FALSE,"809353603513085952","809353896376168448","3315891027","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","black_ferd",0,FALSE,FALSE,NA,NA
"84","The latest Good to be Gay! https://t.co/KiqdPbRmck Thanks to @aomidomi_closet @timesout @yogimellons #lgbtq #gayrights",FALSE,0,NA,2016-12-15 10:16:05,FALSE,NA,"809341251296301056",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","MaleFollower",0,FALSE,FALSE,NA,NA
"85","@mentionmapp Good final results for #equalmarriage &amp; #gayrights. Results for the nature and #renewableenergies could have been better ;) ^yz",FALSE,1,"mentionmapp",2016-12-15 09:53:24,FALSE,"809186647090733056","809335543347736576","171551808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GrueneZuerich",0,FALSE,FALSE,NA,NA
"86","RT @AmberHeardIT: Today is #NOH8 Day! Happy @NOH8Campaign Day <ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB>  #AmberHeard #humanrights #gayrights #LGBTQ #equality #equal #HumanRights<U+2026>",FALSE,0,NA,2016-12-15 07:41:55,FALSE,NA,"809302453036273664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","foxnheard",5,TRUE,FALSE,NA,NA
"87","Louisiana Governors Executive Order to Protect LGBT Rights Rejected by Judge #gayrights #LGBT #BatonRogue #Governor https://t.co/455plPg1u3",FALSE,0,NA,2016-12-15 07:36:01,FALSE,NA,"809300967376044032",NA,"<a href=""https://newsline.com"" rel=""nofollow"">Newsline.com</a>","newsline",0,FALSE,FALSE,NA,NA
"88","https://t.co/r2LDtYIbwS A video on how most Indians react to the gay community. #gayrights #freethegay #imgaybutimstraight #sorrynotsorry",FALSE,1,NA,2016-12-15 04:27:02,FALSE,NA,"809253410545352704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PatrickOBosen",0,FALSE,FALSE,NA,NA
"89","RT @georgesivan95: #GayRights #EndGayPanic 
@mamamellet @ChangeAus @AnnastaciaMP
@troyesivan @Shaunsivan https://t.co/Z31JiHRCLT",FALSE,0,NA,2016-12-15 04:05:46,FALSE,NA,"809248054805143552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EW21546",1,TRUE,FALSE,NA,NA
"90","Why You Cant Be #Gay In #Scientology -- https://t.co/slvpm9PxqD via @1RagingBuddha cc #ScientologyTheAftermath #LGBT #LGBTQ #GayRights",FALSE,2,NA,2016-12-15 02:02:19,FALSE,NA,"809216988451143680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndieScieNews",3,FALSE,FALSE,NA,NA
"91","RT @IndieScieNews: cc #Scientology #ScientologyTheAftermath #Gay #LGBT #LGBTQ #GayRights @1RagingBuddha @katebornstein @De_Rex86 @Joyfulmil<U+2026>",FALSE,0,NA,2016-12-15 01:35:21,FALSE,NA,"809210202226507776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","De_Rex86",2,TRUE,FALSE,NA,NA
"92","RT @IndieScieNews: cc #Scientology #ScientologyTheAftermath #Gay #LGBT #LGBTQ #GayRights @1RagingBuddha @katebornstein @De_Rex86 @Joyfulmil<U+2026>",FALSE,0,NA,2016-12-15 00:48:01,FALSE,NA,"809198291200053248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1RagingBuddha",2,TRUE,FALSE,NA,NA
"93","cc #Scientology #ScientologyTheAftermath #Gay #LGBT #LGBTQ #GayRights @1RagingBuddha @katebornstein @De_Rex86<U+2026> https://t.co/o0gj1cRmho",FALSE,5,NA,2016-12-15 00:37:22,TRUE,NA,"809195610633043968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndieScieNews",2,FALSE,FALSE,NA,NA
"94","RT @flablondie20: #lesbians #equalrights #ellen #lesbiansupport #LGBT  #TrendingNow #RETWEEET #gayrights bring my brother on the show! http<U+2026>",FALSE,0,NA,2016-12-15 00:11:50,FALSE,NA,"809189184946794496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kindtaphesel191",1,TRUE,FALSE,NA,NA
"95","#Russia Nixes U.N. Bid To Thank Ban Ki-Moon For #GayRights Work https://t.co/zIGIsrfSC8 via @TheWorldPost #LGBT",FALSE,0,NA,2016-12-14 23:49:32,FALSE,NA,"809183572422594560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vic_Stone1",0,FALSE,FALSE,NA,NA
"96","#UN security council has been blocked from thanking secretary general #BanKiMoon for promoting #gayrights. #News<U+2026> https://t.co/fWNNWnaDsl",FALSE,0,NA,2016-12-14 23:39:21,TRUE,NA,"809181009392472064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wearehash",0,FALSE,FALSE,NA,NA
"97","Trump's election means open war on LGBTQ  civil rights. https://t.co/DM9lYDfMUp #gayrights #NotMyPresident #LGBTQ",FALSE,1,NA,2016-12-14 23:32:59,FALSE,NA,"809179410699927552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","georgiaguy8",0,FALSE,FALSE,NA,NA
"98","Being Gay Is Okay #gay #lgbt #Gayrights https://t.co/vNKbo0Y5IP #polyvoreStyle",FALSE,0,NA,2016-12-14 20:38:53,FALSE,NA,"809135594831872000",NA,"<a href=""http://www.polyvore.com"" rel=""nofollow"">Polyvore</a>","aomidomi_closet",0,FALSE,FALSE,NA,NA
"99","RT @IndieScieNews: cc #Scientology #ScientologyTheAftermath #Gay #LGBT #LGBTQ #GayRights @katebornstein @De_Rex86 @Joyfulmilton @MikeRinder<U+2026>",FALSE,0,NA,2016-12-14 20:27:15,FALSE,NA,"809132665735626752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","klu325120",2,TRUE,FALSE,NA,NA
"100","RT @IndieScieNews: cc #Scientology #ScientologyTheAftermath #Gay #LGBT #LGBTQ #GayRights @katebornstein @De_Rex86 @Joyfulmilton @MikeRinder<U+2026>",FALSE,0,NA,2016-12-14 20:15:20,FALSE,NA,"809129667772809216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","De_Rex86",2,TRUE,FALSE,NA,NA
"101","cc #Scientology #ScientologyTheAftermath #Gay #LGBT #LGBTQ #GayRights @katebornstein @De_Rex86 @Joyfulmilton<U+2026> https://t.co/hSi9lPslTG",FALSE,2,NA,2016-12-14 20:09:04,TRUE,NA,"809128090056146944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndieScieNews",2,FALSE,FALSE,NA,NA
"102","This is ridiculous #hb2 #lgbt #gayrights #queerrights #transrights #badgovernment
 https://t.co/vPrtItMpZT",FALSE,0,NA,2016-12-14 19:01:52,FALSE,NA,"809111180111478789",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markprice_obs",0,FALSE,FALSE,NA,NA
"103","#Russia blocks U.N. council bid to thank Ban Ki-moon for #GayRights work https://t.co/mMfZcjkr80 via @Reuters   - (RT, mj)",FALSE,0,NA,2016-12-14 18:34:54,FALSE,NA,"809104391957573634",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mj_palin",1,FALSE,FALSE,NA,NA
"104","#TrumpTrain #TrumpSupporters #Trump #DonaldTrump #PEOTUS #VPEOTUS #Equality #gayrights #MakeAmericaGreatAgain https://t.co/idn9mUAL0q?",FALSE,0,NA,2016-12-14 17:05:11,FALSE,NA,"809081815529123842",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yogimellons",0,FALSE,FALSE,NA,NA
"105","Malice of Misinformation Surrounding Poppers 
#LGBTQIA #GayRights https://t.co/eHkOkUp3Uj https://t.co/hAZf7Kt79g",FALSE,0,NA,2016-12-14 16:50:01,FALSE,NA,"809077998339100672",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","NitriteReform",0,FALSE,FALSE,NA,NA
"106","Love me a fresh haircut #gay #instagay #single #daily #instadaily #instagood #gayrights #haircut<U+2026> https://t.co/TDdNcWtRJn",FALSE,0,NA,2016-12-14 15:02:09,FALSE,NA,"809050851180507140",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","garethowenshaw",0,FALSE,FALSE,NA,NA
"107","WOW! ""It can't be about #womansrights or #gayrights. It has to be about the #economy."" - #BernieSanders<U+2026> https://t.co/2UVHVM8ocf",FALSE,1,NA,2016-12-14 14:48:47,TRUE,NA,"809047487977836548",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dj73104",0,FALSE,FALSE,NA,NA
"108","Image Tip  -  13 Same Sex Marriage https://t.co/Tf93x3pjE5 #lovewins #gayrights #love https://t.co/xUn2jiV4NA",FALSE,0,NA,2016-12-14 14:38:03,FALSE,NA,"809044789748527104",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","MarketingPicz",0,FALSE,FALSE,NA,NA
"109","RT @AmberHeardIT: Today is #NOH8 Day! Happy @NOH8Campaign Day <ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB>  #AmberHeard #humanrights #gayrights #LGBTQ #equality #equal #HumanRights<U+2026>",FALSE,0,NA,2016-12-14 13:15:07,FALSE,NA,"809023915884482560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoraMelodie",5,TRUE,FALSE,NA,NA
"110","Day 14! Make the yuletide gay! <ed><U+00A0><U+00BD><ed><U+00B4><U+0094><ed><U+00A0><U+00BC><ed><U+00BE><U+0081><ed><U+00A0><U+00BC><ed><U+00BE><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+0084><U+2744><U+26C4><ed><U+00A0><U+00BC><ed><U+00BD><U+00AD><ed><U+00A0><U+00BD><ed><U+00B5><U+008A><ed><U+00A0><U+00BD><ed><U+00B5><U+00AF><ed><U+00A0><U+00BD><ed><U+00B5><U+00AD><U+2764><ed><U+00A0><U+00BC><ed><U+00BE><U+0085> #Christmas #European #AdventCalendar #LGBT #gayrights https://t.co/m0joCLTRYR",FALSE,0,NA,2016-12-14 12:59:21,FALSE,NA,"809019950522310656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YEM_UK",0,FALSE,FALSE,NA,NA
"111","RT @AmberHeardIT: Today is #NOH8 Day! Happy @NOH8Campaign Day <ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB>  #AmberHeard #humanrights #gayrights #LGBTQ #equality #equal #HumanRights<U+2026>",FALSE,0,NA,2016-12-14 12:56:13,FALSE,NA,"809019159979978752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dailyamberheard",5,TRUE,FALSE,NA,NA
"112","RT @AmberHeardIT: Today is #NOH8 Day! Happy @NOH8Campaign Day <ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB>  #AmberHeard #humanrights #gayrights #LGBTQ #equality #equal #HumanRights<U+2026>",FALSE,0,NA,2016-12-14 12:18:42,FALSE,NA,"809009720954617856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TiffaniCologne",5,TRUE,FALSE,NA,NA
"113","RT @AmberHeardIT: Today is #NOH8 Day! Happy @NOH8Campaign Day <ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB>  #AmberHeard #humanrights #gayrights #LGBTQ #equality #equal #HumanRights<U+2026>",FALSE,0,NA,2016-12-14 11:51:29,FALSE,NA,"809002869001256960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","NicoleNeit",5,TRUE,FALSE,NA,NA
"114","Today is #NOH8 Day! Happy @NOH8Campaign Day <ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB>  #AmberHeard #humanrights #gayrights #LGBTQ #equality #equal<U+2026> https://t.co/YDzsIuVAWD",FALSE,12,NA,2016-12-14 11:45:17,TRUE,NA,"809001309751967744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmberHeardIT",5,FALSE,FALSE,NA,NA
"115","John Oliver: Uganda Gay Rights. https://t.co/MiTP9nI6d2 #hbo #johnoliver #lastweektonight #news #gayrights",FALSE,0,NA,2016-12-14 11:12:12,FALSE,NA,"808992984897359872",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","dailyweeklypost",0,FALSE,FALSE,NA,NA
"116","An ex-professional #football player <U+201C>out<U+201D> https://t.co/majccIp9S8
#sports #fitness #health #lgbtq #Humanrights #gayrights #gay",FALSE,0,NA,2016-12-14 09:31:39,FALSE,NA,"808967678258020352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeelisPaloson",0,FALSE,FALSE,NA,NA
"117","A week ago I met a cute guy<ed><U+00A0><U+00BD><ed><U+00B1><U+00AC>Wish him to be my #boyfriend <ed><U+00A0><U+00BD><ed><U+00B2><U+0097> #gay #growingupgay #gaylove #loveforeveryone #gayrights",FALSE,0,NA,2016-12-14 07:48:38,FALSE,NA,"808941756733648896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","john_oaker",0,FALSE,FALSE,NA,NA
"118","WTF??? #TheVoiceFinale 2016 NOT #BillyGilman?! @NBCTheVoice #Gays #WeVotedForBillyGilman!!! #AntiGays #Discrimination #LGBT #NoH8 #GayRights",FALSE,0,NA,2016-12-14 04:05:21,FALSE,NA,"808885562694397952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImperfectANG3L",0,FALSE,FALSE,NA,NA
"119","RT @LezBizCommunity: RT @SmartGayLife: Mr #GayChina, 1st look at the breakthrough title https://t.co/hqsSSYIsIw #LGBTrights #GayRights http<U+2026>",FALSE,0,NA,2016-12-14 03:41:33,FALSE,NA,"808879576445173760",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Mawwlmp",1,TRUE,FALSE,NA,NA
"120","Homophobe alert! #LGBTQ #gayrights #lovenothate https://t.co/dsKddB06UX",FALSE,0,NA,2016-12-14 01:57:26,FALSE,NA,"808853373940137984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IntuitiveVegan",0,FALSE,FALSE,NA,NA
"121","RT @SmartGayLife: Mr #GayChina, 1st look at the breakthrough title https://t.co/hqsSSYIsIw #LGBTrights #GayRights https://t.co/gr0LopMtWl",FALSE,3,NA,2016-12-13 23:30:28,FALSE,NA,"808816386558619648",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LezBizCommunity",1,FALSE,FALSE,NA,NA
"122","I'm gay. I'm not a victim. https://t.co/lwXyfx33Dp #QueerMoney #GayRights #EqualOpportunity.",FALSE,0,NA,2016-12-13 20:03:27,FALSE,NA,"808764289460871169",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","DebtFreeGuys",0,FALSE,FALSE,NA,NA
"123","Item Tip  -  26 Same Sex Marriage https://t.co/Tf93x3pjE5 #lovewins #gayrights #love https://t.co/6WD3BYNjAR",FALSE,0,NA,2016-12-13 17:37:45,FALSE,NA,"808727624084242432",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","MarketingPicz",0,FALSE,FALSE,NA,NA
"124","RT @gaydybunch: #supportlgbtfamilies #twomoms #loveislove #humanrights #noh8 #gayrights #lesbians #homosexuals #equality https://t.co/nyehf<U+2026>",FALSE,0,NA,2016-12-13 16:51:04,FALSE,NA,"808715876887396352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gaydybunch",2,TRUE,FALSE,NA,NA
"125","#supportlgbtfamilies #twomoms #loveislove #humanrights #noh8 #gayrights #lesbians #homosexuals #equality https://t.co/nyehfvj5kw",FALSE,5,NA,2016-12-13 16:29:45,FALSE,NA,"808710510308954112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gaydybunch",2,FALSE,FALSE,NA,NA
"126","250,000 march in #Taiwan to support #MarriageEquality #loveislove #LGBT #gaymarriage #gay #gayrights<U+2026> https://t.co/Kl8bubHSx9",FALSE,0,NA,2016-12-13 16:14:24,TRUE,NA,"808706647359188992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pridelife",0,FALSE,FALSE,NA,NA
"127","RT @SmartGayLife: Mr #GayChina, 1st look at the breakthrough title https://t.co/HITQqFc411 #LGBTrights #GayRights https://t.co/qDkHmfj5AM",FALSE,0,NA,2016-12-13 14:23:25,FALSE,NA,"808678719174930434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ekezu210",2,TRUE,FALSE,NA,NA
"128","RT @SmartGayLife: Mr #GayChina, 1st look at the breakthrough title https://t.co/HITQqFc411 #LGBTrights #GayRights https://t.co/qDkHmfj5AM",FALSE,0,NA,2016-12-13 13:29:46,FALSE,NA,"808665215932006400",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","resistencia358",2,TRUE,FALSE,NA,NA
"129","Mr #GayChina, 1st look at the breakthrough title https://t.co/HITQqFc411 #LGBTrights #GayRights https://t.co/qDkHmfj5AM",FALSE,1,NA,2016-12-13 13:28:16,FALSE,NA,"808664838591447042",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","SmartGayLife",2,FALSE,FALSE,NA,NA
"130","This man should be arrested for procreating. So the kids don't grow up to be bigots like dad! #CantPrayAwayTheGay<U+2026> https://t.co/3tSeyj3bJP",FALSE,2,NA,2016-12-13 12:04:07,TRUE,NA,"808643662993301504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AutumnBrooke24",1,FALSE,FALSE,NA,NA
"131","Penn &amp; Teller: Great time to be #atheist &amp; #gayrights - #pennjillette #CWPennandTeller - https://t.co/Vti107ZJ4t",FALSE,0,NA,2016-12-13 11:43:55,FALSE,NA,"808638577731059712",NA,"<a href=""http://www.kevindurham.co.uk/"" rel=""nofollow"">Next Scripts Seriously Funny</a>","SeriouslyFunnyV",0,FALSE,FALSE,NA,NA
"132","RT @LaloDagach: LEFT: #GayRights around the world
RIGHT: Muslim Population by % 

Source: https://t.co/vPVr429UCH https://t.co/8PRiSnP6uc",FALSE,0,NA,2016-12-13 11:15:19,FALSE,NA,"808631381861552128",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RBJVC",68,TRUE,FALSE,NA,NA
"133","#JohnnyMathis #GayRights #NatKingCole myfavoritesinger https://t.co/HdBhYFVGfQ @Apotis4stis5 #barbrastreisand #BarbraENCORE @BarbraStreisand",FALSE,1,NA,2016-12-13 03:30:43,FALSE,NA,"808514460885413888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kostisbitsios",0,FALSE,FALSE,NA,NA
"134","This is not #PersonalFinance for the masses. This is #QueerMoney. https://t.co/TZyrFOsv9s #LGBTMoney #LGBTFinance #QueerSuccess #GayRights",FALSE,0,NA,2016-12-12 22:02:52,FALSE,NA,"808431952302866432",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","DebtFreeGuys",0,FALSE,FALSE,NA,NA
"135","@AttitudeMag Wow... epic!!! #Love #LoveWins #GayRights",FALSE,0,"AttitudeMag",2016-12-12 21:01:03,FALSE,"808416162790805504","808416399236468736","21748010","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MikeGuylee",0,FALSE,FALSE,NA,NA
"136","RT @MDNAPaula4Ever: I'm Not Your Bitch Monday , Let's Start The Week Off Right ! Bitch Im @Madonna  #GayRights #LGBT https://t.co/LtDIrvb3pA",FALSE,0,NA,2016-12-12 20:41:24,FALSE,NA,"808411453220945920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AuroraStarkey",1,TRUE,FALSE,NA,NA
"137","Video | Rio de Janeiro viert weer Pride |  In de Braziliaanse stad... https://t.co/av35i8xapB #GaySite #gaypride #gayrights #rio #Brazilie",FALSE,1,NA,2016-12-12 20:25:51,FALSE,NA,"808407537825484801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GaySitenl",0,FALSE,FALSE,NA,NA
"138","RT @LaloDagach: LEFT: #GayRights around the world
RIGHT: Muslim Population by % 

Source: https://t.co/vPVr429UCH https://t.co/8PRiSnP6uc",FALSE,0,NA,2016-12-12 20:05:56,FALSE,NA,"808402527012130816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carp_Merchant",68,TRUE,FALSE,NA,NA
"139","RT @LaloDagach: LEFT: #GayRights around the world
RIGHT: Muslim Population by % 

Source: https://t.co/vPVr429UCH https://t.co/8PRiSnP6uc",FALSE,0,NA,2016-12-12 20:05:26,FALSE,NA,"808402401338294272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XManipulationX",68,TRUE,FALSE,NA,NA
"140","I'm Not Your Bitch Monday , Let's Start The Week Off Right ! Bitch Im @Madonna  #GayRights #LGBT https://t.co/LtDIrvb3pA",FALSE,4,NA,2016-12-12 19:52:49,FALSE,NA,"808399224123559938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MDNAPaula4Ever",1,FALSE,FALSE,NA,NA
"141","Who's the Homophobe of the year? Join me and cast your votes today! https://t.co/bTtkwmCPf9 #Homophobia #Homophobic #GayRights #LGBT #LGB",FALSE,0,NA,2016-12-12 15:38:03,FALSE,NA,"808335110764429313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BelyeaUE",0,FALSE,FALSE,NA,NA
"142","#Perspective @realDonaldTrump #MAGA #AmericaFirst 

#RadicalIslam
#GayRights
#WomensRights
#ReligiousMinorities<U+2026> https://t.co/gkJ4VDN9oR",FALSE,1,NA,2016-12-12 10:46:12,TRUE,NA,"808261663505915904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lorijohnsonstl",0,FALSE,FALSE,NA,NA
"143","RT @ThiReed: Haven't been on here for a while so follow me <U+2764><U+FE0F><U+2764><U+FE0F>#gay #gayboy #gayrights #funny #imback #missedthis #follow back #funny #love<U+2026>",FALSE,0,NA,2016-12-12 10:39:27,FALSE,NA,"808259967191056384",NA,"<a href=""http://www.dudesdog22.com"" rel=""nofollow"">sadjfoiausdf</a>","hiyaash_",1,TRUE,FALSE,NA,NA
"144","Haven't been on here for a while so follow me <U+2764><U+FE0F><U+2764><U+FE0F>#gay #gayboy #gayrights #funny #imback #missedthis #follow back<U+2026> https://t.co/5Mdgr2oIZn",FALSE,0,NA,2016-12-12 10:38:55,TRUE,NA,"808259834051260416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThiReed",1,FALSE,FALSE,NA,NA
"145","You can't say that God hates sin, not sinners if sinners are treated as if they are hated by God. #sin #gayrights #gaypride #catholic",FALSE,1,NA,2016-12-12 04:32:44,FALSE,NA,"808167679542497285",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wilfolio",0,FALSE,FALSE,NA,NA
"146","RT @LawrieBlaz: Hi I'm Lawrence...
In full <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF> https://t.co/7a6QJPWhE8

#lgbt #gayrights #HumanRights #zimbabwe https://t.co/XVC7H5KwSl",FALSE,0,NA,2016-12-12 01:54:05,FALSE,NA,"808127755535740928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LawrieBlaz",2,TRUE,FALSE,NA,NA
"147","RT @rhymeswithmike: #Taiwan #MarriageEquality event is today 1-8pm in #Taipei near NTU MRT. Wear red!
#gayrights #lesbianrights #LGBTQ #hum<U+2026>",FALSE,0,NA,2016-12-12 01:47:30,FALSE,NA,"808126096256299008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelly_mainelli",2,TRUE,FALSE,NA,NA
"148","RT @xjustinstears: "" a certificate on paper isn<U+2019>t gonna solve it all but it<U+2019>s a damn good place to start ""

#gayrights 1970-2016 https://t.<U+2026>",FALSE,0,NA,2016-12-12 01:45:09,FALSE,NA,"808125505106944000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",4,TRUE,FALSE,NA,NA
"149","RT @NitriteReform: This Woman<U+2019>s Court Case Could Secure LGBT Rights in the Workplace https://t.co/wRj4tsCPsw via @thecut #GayRights #LGBT h<U+2026>",FALSE,0,NA,2016-12-12 01:44:50,FALSE,NA,"808125424962179072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",1,TRUE,FALSE,NA,NA
"150","RT @rhymeswithmike: #Taiwan #MarriageEquality event is today 1-8pm in #Taipei near NTU MRT. Wear red!
#gayrights #lesbianrights #LGBTQ #hum<U+2026>",FALSE,0,NA,2016-12-12 01:44:34,FALSE,NA,"808125360931946497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",2,TRUE,FALSE,NA,NA
"151","RT @jiggyhuncks: #Jiggyhuncks check out my sound cloud for new mixes jiggyhuncks #global #support #gayrights https://t.co/qKRwcrsGmn",FALSE,0,NA,2016-12-12 01:44:14,FALSE,NA,"808125274281754624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",2,TRUE,FALSE,NA,NA
"152","Photo Tip # 37 Same Sex Marriage https://t.co/Tf93x3pjE5 #lovewins #gayrights #love https://t.co/7qrT2I7pfU",FALSE,1,NA,2016-12-11 23:38:00,FALSE,NA,"808093506002677760",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","MarketingPicz",0,FALSE,FALSE,NA,NA
"153","RT @Atheist_Khan: #OurProphetPBUHOurPride
#Atheist #ExMuslim 
#LGBT #Equality #GayRights https://t.co/qa1Wr3e8Wz",FALSE,0,NA,2016-12-11 22:55:55,FALSE,NA,"808082916551131136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","turnie3",4,TRUE,FALSE,NA,NA
